AIKeywords	CorrectedAIKeywords	CorAIKeywordsAcronym
LASER-ABLATION INDUCTIVELY-COUPLED PLASMA MASS SPECTROMETRIES	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)
LASER-ABLATION INDUCTIVELY-COUPLED PLASMA MASS SPECTROMETRY	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)
LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)
LASER-ABLATION-ICP-MS	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)	LASER-ABLATION INDUCTIVELY-COUPLED PLASMA-MASS SPECTROMETRY (LA-ICP-MS)
LASER-INDUCED BREAKDOWN SPECTROSCOPY	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)
LASER-INDUCED FLUORESCENCE	LASER-INDUCED FLUORESCENCE (LIF)	LASER-INDUCED FLUORESCENCE (LIF)
LASERINDUCED BREAKDOWN SPECTROSCOPY (LIBS)	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)
LASERS	LASER	LASER
LATANT FINGERPRINTS	LATENT FINGERPRINTS	LATENT FINGERPRINTS
LATENT FINGER MARK	LATENT FINGERMARKS	LATENT FINGERMARKS
LATENT FINGER MARKS	LATENT FINGERMARKS	LATENT FINGERMARKS
LATENT FINGERMAKS	LATENT FINGERMARKS	LATENT FINGERMARKS
LATENT FINGERMARK	LATENT FINGERMARKS	LATENT FINGERMARKS
LATENT FINGERPRINT	LATENT FINGERPRINTS	LATENT FINGERPRINTS
LATENT FINGERPRINT (LFP)	LATENT FINGERPRINTS	LATENT FINGERPRINTS
LAWS	LAW	LAW
LAWS AND LEGISLATION	LAW	LAW
LAWS LEGISLATION	LAW	LAW
LC	LIQUID CHROMATOGRAPHY (LC)	LIQUID CHROMATOGRAPHY (LC)
LC-MS	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LC-MS (-MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS-MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS-MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS(-MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS(/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS(MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-MSMS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC-QTOFMS	LIQUID CHROMATOGRAPHY/QUADRUPOLE TIME-OF-FLIGHT MASS SPECTROMETRY (LC/Q-TOFMS)	LIQUID CHROMATOGRAPHY/QUADRUPOLE TIME-OF-FLIGHT MASS SPECTROMETRY (LC/Q-TOFMS)
LC?????MS-MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC?????MS?????MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC?????MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC?????MS/MS ANALYSIS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC???MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC???MS-MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC???MS???MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC???MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC???MS/MS ANALYSIS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC??MS??MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC??MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC/MS	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LC/MS-MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LC/MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LCÃƒÂ¢Ã‚â€šÂ¬Ã‚â‚¬Å’MS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LCÃ¢Â‚¬Â€ŒMS	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LCÃ¢Â‚¬Â€ŒMS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LCÃ¢Â‚¬Â€ŒMSN	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LCMS	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LCMS/MS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LCMSMS	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LCN	LOW TEMPLATE DNA (LT-DNA)	LOW TEMPLATE DNA (LT-DNA)
LEAD (PUBCHEM CID: 5352425)	LEAD	LEAD
LEAD 204	LEAD	LEAD
LEAD 206	LEAD	LEAD
LEAD 207	LEAD	LEAD
LEAD 210	LEAD	LEAD
LEAD ANALYSIS	LEAD	LEAD
LEAD ISOTOPE	LEAD	LEAD
LEAD ISOTOPE RATIO	LEAD	LEAD
LEAD ISOTOPE RATIOS	LEAD	LEAD
LEGAL AND ILLEGAL DRUGS	DRUG	DRUG
LEGAL HIGH	LEGAL HIGHS	LEGAL HIGHS
LEGISLATION	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
LEGISLATION - UNITED STATES	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
LEGISLATION & JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
LEGISLATION AS TOPIC	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
"LEGISLATION, DRUG"	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
"LEGISLATION, FOOD"	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
"LEGISLATION, MEDICAL"	LEGISLATION AND JURISPRUDENCE	LEGISLATION AND JURISPRUDENCE
LIBS	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)
LIBS SPECTROSCOPY	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)	LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)
LICENSED DRIVERS	DRIVER	DRIVER
LIKELIHOOD FUNCTION	LIKELIHOOD FUNCTIONS	LIKELIHOOD FUNCTIONS
LIKELIHOOD RATIO (LR)	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIO APPROACH	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIO MODELS	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIO TEST	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIO.	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIOS	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIOS - WEIGHT OF EVIDENCE	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIOS (LR)	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIKELIHOOD RATIOS (LRS)	LIKELIHOOD RATIO	LIKELIHOOD RATIO
LIMIT OF DETECTION	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMIT OF DETECTIONS	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMIT OF QUANTIFICATION	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMIT OF QUANTIFICATIONS	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMIT OF QUANTITATIONS	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMIT-OF-DETECTION	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMIT-OF-DETECTION (LOD)	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMIT-OF-QUANTITATION	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMITS OF DETECTION	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMITS OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMITS OF DETECTIONS	LIMIT OF DETECTION (LOD)	LIMIT OF DETECTION (LOD)
LIMITS OF QUANTIFICATION	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMITS OF QUANTITATION (LOQ)	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIMITS OF QUANTITATIONS	LIMIT OF QUANTITATION	LIMIT OF QUANTITATION
LIPID ANALYSIS	LIPID	LIPID
LIPIDS	LIPID	LIPID
LIQUID CHROMATO-GRAPHY-MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHIC SEPARATIONS	LIQUID CHROMATOGRAPHY (LC)	LIQUID CHROMATOGRAPHY (LC)
LIQUID CHROMATOGRAPHY	LIQUID CHROMATOGRAPHY (LC)	LIQUID CHROMATOGRAPHY (LC)
LIQUID CHROMATOGRAPHY - MASS SPECTROMETRIES	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY - TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY ÃƒÂ¢Ã‚â€šÂ¬Ã‚â‚¬Å’ TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY COUPLED TO TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY COUPLED WITH TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY COUPLED WITH TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY MASS SPECTROMETRIES	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY MASS SPECTROPHOTOMETER	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC MS MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MSMS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY TANDEM-MASS SPECTROMETER (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY WITH MASS DETECTION (LC/MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY WITH TANDEM MASS SPECTROMETRIES	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY WITH TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-	LIQUID CHROMATOGRAPHY (LC)	LIQUID CHROMATOGRAPHY (LC)
LIQUID CHROMATOGRAPHY-HIGH RESOLUTION TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC/MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROSCOPY (LC-MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY-MASS SPECTROSCOPY-MASS SPECTROSCOPY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRIC METHODS (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRIES	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY (LC-MS-MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY (LC-MSMS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY?????MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY?????TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY?????TANDEM MASS SPECTROMETRY (LC?????MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY???MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY???TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY???TANDEM MASS SPECTROMETRY (LC???MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY??MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY??MASS SPECTROMETRY/MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY??TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY??TANDEM MASS SPECTROMETRY (LC??MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY/MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY/MASS SPECTROMETRY (LC/MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHY/MASS SPECTROMETRY/MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (LC/MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHYÈÃ¶MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHYÈÃ¶TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHYÃƒÂ¢Ã‚â€šÂ¬Ã‚â‚¬Å’MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)
LIQUID CHROMATOGRAPHYÃƒÂ¢Ã‚â€šÂ¬Ã‚â‚¬Å’TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID CHROMATOGRAPHYMASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID-CHROMATOGRAPHY	LIQUID CHROMATOGRAPHY (LC)	LIQUID CHROMATOGRAPHY (LC)
LIQUID-CHROMATOGRAPHY-MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY-MASS SPECTROMETRY (LC-MS)	LIQUID CHROMATOGRAPHY MASS SPECTROMETRY (LC-MS)
LIQUID-CHROMATOGRAPHY-TANDEM MASS SPECTROMETRY	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)	LIQUID CHROMATOGRAPHY TANDEM MASS SPECTROMETRY (LC-MS/MS)
LIQUID-LIQUID EXTRACTION	LIQUID LIQUID EXTRACTION	LIQUID LIQUID EXTRACTION
LIQUID-LIQUID EXTRACTION (LLE)	LIQUID LIQUID EXTRACTION	LIQUID LIQUID EXTRACTION
LIQUID-LIQUID MICROEXTRACTION	LIQUID-LIQUID MICROEXTRACTION (LLME)	LIQUID-LIQUID MICROEXTRACTION (LLME)
