Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Higginbotham Duque A.L., Perry W.L., Anderson-Cook C.M.",55089979600;57192230531;26642864700;,Complex microwave permittivity of secondary high explosives,2014,"Propellants, Explosives, Pyrotechnics",39,2,,275,283,,14,10.1002/prep.201300032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899646497&doi=10.1002%2fprep.201300032&partnerID=40&md5=fe2d47d0d87c3d4f6319bf4dabaf0c08,"Los Alamos National Laboratory, Los Alamos, NM, USA, United States","Higginbotham Duque, A.L., Los Alamos National Laboratory, Los Alamos, NM, USA, United States; Perry, W.L., Los Alamos National Laboratory, Los Alamos, NM, USA, United States; Anderson-Cook, C.M., Los Alamos National Laboratory, Los Alamos, NM, USA, United States",Dielectric properties; High explosives; Microwaves,Dielectric properties; Microwaves; Permittivity; Broadband measurements; Cavity perturbation technique; Complex dielectric constant; Complex permittivity; Function of frequency; High explosives; Individual components; Microwave permittivity; Explosives,"Higginbotham Duque, A.L.; Los Alamos National Laboratory, Los Alamos, NM, USAUnited States; email: aduque@lanl.gov",Article,Final,,Scopus,2-s2.0-84899646497,,IFSMS 2016,Explosive Scene,Explosives
"Dussault M.C., Smith M., Osselton D.",56059322000;55573861600;6701700680;,Blast injury and the human skeleton: An important emerging aspect of conflict-related trauma,2014,Journal of Forensic Sciences,59,3,,606,612,,9,10.1111/1556-4029.12361,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899121743&doi=10.1111%2f1556-4029.12361&partnerID=40&md5=9ac09e018628afc33cd95980db29aeb4,"Bournemouth University, Talbot Campus, Fern Barrow, BH12 5BB, United Kingdom","Dussault, M.C., Bournemouth University, Talbot Campus, Fern Barrow, BH12 5BB, United Kingdom; Smith, M., Bournemouth University, Talbot Campus, Fern Barrow, BH12 5BB, United Kingdom; Osselton, D., Bournemouth University, Talbot Campus, Fern Barrow, BH12 5BB, United Kingdom",Blast injury; Forensic anthropology; Forensic science; Patterns; Trauma; Trauma interpretation,"explosive; blast injury; chemistry; differential diagnosis; forensic pathology; fracture; gunshot injury; human; multiple trauma; pathology; physical anthropology; physical phenomena; Blast Injuries; Diagnosis, Differential; Explosive Agents; Forensic Anthropology; Forensic Pathology; Fractures, Bone; Humans; Multiple Trauma; Physical Phenomena; Wounds, Gunshot","Dussault, M.C.; Forensic and Biological Sciences Group, School of Applied Sciences, Bournemouth University, Talbot Campus, Fern Barrow BH12 5BB, United Kingdom; email: mcdussault@bournemouth.ac.uk",Article,Final,,Scopus,2-s2.0-84899121743,,IFSMS 2016,Explosive Scene,Explosives
Gad S.C.,57201055372;,Trinitrotoluene,2014,Encyclopedia of Toxicology: Third Edition,,,,855,857,,,10.1016/B978-0-12-386454-3.00957-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043231060&doi=10.1016%2fB978-0-12-386454-3.00957-X&partnerID=40&md5=0d299c5fee726ebbc5626469ac691227,"Gad Consulting Services, Cary, NC, United States","Gad, S.C., Gad Consulting Services, Cary, NC, United States",Explosive; Methylene blue; Methyltrinitrobenzene; Trinitrotoluene,,"Gad, S.C.; Gad Consulting ServicesUnited States",Book Chapter,Final,,Scopus,2-s2.0-85043231060,,IFSMS 2016,Explosive Scene,Explosives
"Gao Y., Lee J.H.S., Ng H.D.",56174453200;7601457026;7401618687;,Velocity fluctuation near the detonation limits,2014,Combustion and Flame,161,11,,2982,2990,,40,10.1016/j.combustflame.2014.04.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926277045&doi=10.1016%2fj.combustflame.2014.04.020&partnerID=40&md5=7cee18354e7b72b8e0b7a5b2bb6eb01c,"Department of Mechanical Engineering, McGill University, MontrÈal, QC  H3A 2K6, Canada; Department of Mechanical and Industrial Engineering, Concordia University, MontrÈal, QC  H3G 1M8, Canada","Gao, Y., Department of Mechanical Engineering, McGill University, MontrÈal, QC  H3A 2K6, Canada; Lee, J.H.S., Department of Mechanical Engineering, McGill University, MontrÈal, QC  H3A 2K6, Canada; Ng, H.D., Department of Mechanical and Industrial Engineering, Concordia University, MontrÈal, QC  H3G 1M8, Canada",Cellular structure; Detonation limits; Galloping detonation; Single-headed spinning detonation; Velocity fluctuation,Combustion; Explosives; Mixtures; Mobile security; Tubes (components); Velocity; Cellular detonation; Cellular structure; Deflagration waves; Detonation limits; Detonation velocity; Different diameter tubes; Small diameter tube; Velocity fluctuations; Detonation,"Lee, J.H.S.; Department of Mechanical Engineering, McGill University, 817 Sherbrooke Street West, Canada",Article,Final,,Scopus,2-s2.0-84926277045,,IFSMS 2016,Explosive Scene,Explosives
"Gomer N.R., Gardner C.W.",54585105300;15759838900;,STARR: Shortwave-targeted agile Raman robot for the detection and identification of emplaced explosives,2014,Proceedings of SPIE - The International Society for Optical Engineering,9073,, 90730N,,,,6,10.1117/12.2050647,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905836716&doi=10.1117%2f12.2050647&partnerID=40&md5=91655a6bb92a00cc40410665d3b91959,"ChemImage Sensor Systems, 7301 Penn Ave, Pittsburgh, PA 15208, United States","Gomer, N.R., ChemImage Sensor Systems, 7301 Penn Ave, Pittsburgh, PA 15208, United States; Gardner, C.W., ChemImage Sensor Systems, 7301 Penn Ave, Pittsburgh, PA 15208, United States",hyperspectral imaging; improvised explosive device; infrared; mobile; Raman; standoff,Agile manufacturing systems; Explosives detection; Fire fighting equipment; Infrared radiation; Infrared spectroscopy; Intelligent vehicle highway systems; Landmine detection; Robots; Hyperspectral Imaging; Improvised explosive devices; mobile; Raman; standoff; Explosives,"Gomer, N.R.; ChemImage Sensor Systems, 7301 Penn Ave, Pittsburgh, PA 15208, United States",Conference Paper,Final,,Scopus,2-s2.0-84905836716,,IFSMS 2016,Explosive Scene,Explosives
"Hao Y., Hao H.",53063702300;56207059000;,Influence of the concrete DIF model on the numerical predictions of RC wall responses to blast loadings,2014,Engineering Structures,73,,,24,38,,63,10.1016/j.engstruct.2014.04.042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901054491&doi=10.1016%2fj.engstruct.2014.04.042&partnerID=40&md5=e590e0d68aa282f6373e371ab427ae21,"Tianjin Univ. and Curtin Univ. Joint Research Center of Structural Monitoring and Protection, School of Civil and Mechanical Engineering, Curtin University, Kent Street, Bentley, WA 6102, Australia","Hao, Y., Tianjin Univ. and Curtin Univ. Joint Research Center of Structural Monitoring and Protection, School of Civil and Mechanical Engineering, Curtin University, Kent Street, Bentley, WA 6102, Australia; Hao, H., Tianjin Univ. and Curtin Univ. Joint Research Center of Structural Monitoring and Protection, School of Civil and Mechanical Engineering, Curtin University, Kent Street, Bentley, WA 6102, Australia",Blast; DIF; Reinforced concrete; Strain rate effect,Blasting; Materials; Numerical models; Reinforced concrete; Strain rate; Strength of materials; DIF; Dynamic increase factor; Dynamic material models; Numerical predictions; Reinforced concrete wall; Stand-off distance (SoD); Strain rate effect; Structural response; Computer simulation; concrete structure; empirical analysis; loading; numerical model; reinforced concrete; strain rate; structural response; wall,"Hao, Y.; Tianjin Univ. and Curtin Univ. Joint Research Center of Structural Monitoring and Protection, School of Civil and Mechanical Engineering, Curtin University, Kent Street, Bentley, WA 6102, Australia; email: hao.yifei@outlook.com",Article,Final,,Scopus,2-s2.0-84901054491,,IFSMS 2016,Explosive Scene,Explosives
"Hiergeist R., Ketzler R., Harcken H., L¸dke J., Albrecht M., Brand T., Fischer A.",6701488900;9734379700;6508054986;6701828611;56450160000;56450350500;57193799473;,A novel test ground for the equipment qualification of magnetic gradient sensors used for unexploded bomb detection,2015,Journal of Applied Geophysics,112,,,242,248,,4,10.1016/j.jappgeo.2014.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918811598&doi=10.1016%2fj.jappgeo.2014.12.003&partnerID=40&md5=2e053ff349b77cd2e2cdfdb1461cfd90,"Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany; SENSYS GmbH, Rabenfelde 5, Bad Saarow (Neu Golm), 15526, Germany; Magnet-Physik Dr. Steingroever GmbH, Emil-Hoffmann-Stra?e 3, Kˆln, 50996, Germany","Hiergeist, R., Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany, Magnet-Physik Dr. Steingroever GmbH, Emil-Hoffmann-Stra?e 3, Kˆln, 50996, Germany; Ketzler, R., Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany; Harcken, H., Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany; L¸dke, J., Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany; Albrecht, M., Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, Braunschweig, 38116, Germany; Brand, T., SENSYS GmbH, Rabenfelde 5, Bad Saarow (Neu Golm), 15526, Germany; Fischer, A., SENSYS GmbH, Rabenfelde 5, Bad Saarow (Neu Golm), 15526, Germany",Elliptic integrals; Equivalent current shell; Field calculations; Multi-layer split coils; Solenoids; Unexploded bombs,Bombs (ordnance); Equipment testing; Signal detection; Solenoids; Elliptic integrals; Equipment qualification; Equivalent currents; Evaluation software; Field calculation; Numerical investigations; Spatial resolution; Stray magnetic fields; Software testing; detection method; explosive; sensor; spatial resolution; testing method; Solenoidea,"Hiergeist, R.; Magnet-Physik Dr. Steingroever GmbH, Emil-Hoffmann-Stra?e 3, Germany",Article,Final,,Scopus,2-s2.0-84918811598,,IFSMS 2016,Explosive Scene,Explosives
"Hsu C.-Y., Liang C.-C., Nguyen A.-T., Teng T.-L.",36239831700;7403280969;55789125000;8763270500;,A numerical study on the underwater explosion bubble pulsation and the collapse process,2014,Ocean Engineering,81,,,29,38,,23,10.1016/j.oceaneng.2014.02.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896772230&doi=10.1016%2fj.oceaneng.2014.02.018&partnerID=40&md5=fbc74a65038a31fdeba5ee790acd192e,"Department of Marine Mechanical Engineering, ROC Naval Academy, Taiwan; Department of Mechanical and Automation Engineering, Da-Yeh University, Changhua, Taiwan; Hsiuping University of Science and Technology, Taichung, Taiwan","Hsu, C.-Y., Department of Marine Mechanical Engineering, ROC Naval Academy, Taiwan; Liang, C.-C., Department of Mechanical and Automation Engineering, Da-Yeh University, Changhua, Taiwan; Nguyen, A.-T., Department of Mechanical and Automation Engineering, Da-Yeh University, Changhua, Taiwan; Teng, T.-L., Hsiuping University of Science and Technology, Taichung, Taiwan",Toroidal; Underwater explosion bubble; Water jet,Bubble dynamics; Bubble migration; Bubble oscillation; Floating structures; Submerged structures; Toroidal; Underwater explosion bubble; Water jets; Toroidal; Underwater explosion bubble; Water jets; Crystallography; Jets; Oscillating flow; bubble; collapse; damage mechanics; explosion; floating structure; flow field; flow velocity; jet; numerical method; shock wave; boundary condition; bubble; Eulerian analysis; flow field; flow velocity; jet flow; numerical model; oscillation; underwater environment,"Nguyen, A.-T.; Department of Mechanical and Automation Engineering, Da-Yeh University, Changhua, Taiwan; email: tuna_3003@yahoo.com",Article,Final,,Scopus,2-s2.0-84896772230,,IFSMS 2016,Explosive Scene,Explosives
"Huang G., Li W., Feng S.",56115753000;57213858126;7402531649;,Fragment velocity distribution of cylindrical rings under eccentric point initiation,2015,"Propellants, Explosives, Pyrotechnics",40,2,,215,220,,14,10.1002/prep.201400180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927581401&doi=10.1002%2fprep.201400180&partnerID=40&md5=51e913efb82b6604cf44b695d959dfb1,"State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China","Huang, G., State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China; Li, W., State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China; Feng, S., State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China",Cylindrical ring; Eccentric point initiation; Explosive load; Fragment velocity; Gurney,Explosives; Initiators (explosives); Velocity; Angle-dependent; Derived formulae; Eccentric point initiation; Explosive loads; Fragment velocity; Gurney; Structural parameter; Structural protection; Velocity distribution,,Article,Final,,Scopus,2-s2.0-84927581401,,IFSMS 2016,Explosive Scene,Explosives
Hutchinson M.D.,24561568900;,The effects of yield stress and casing thickness on blast impulse and fragment velocity,2014,"Propellants, Explosives, Pyrotechnics",39,5,,733,738,,7,10.1002/prep.201400058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912047279&doi=10.1002%2fprep.201400058&partnerID=40&md5=be84bbe2f0ed74fe69c37355b0f57158,"AWE, Hydrodynamics Technology Centre, Aldermaston, Reading RG7 4PR, United Kingdom","Hutchinson, M.D., AWE, Hydrodynamics Technology Centre, Aldermaston, Reading RG7 4PR, United Kingdom",Blast impulse; Casing thickness; Fragment velocity; Gurney; Strain energy,Energy dissipation; Kinetic energy; Kinetics; Strain energy; Approximate evaluation; Casing thickness; Complete theory; Fragment velocity; Gurney; Initial velocities; Low density; Potential effects; Yield stress,"Hutchinson, M.D.; AWE, Hydrodynamics Technology CentreUnited Kingdom",Article,Final,,Scopus,2-s2.0-84912047279,,IFSMS 2016,Explosive Scene,Explosives
"Jacobs N., Rourke K., Rutherford J., Hicks A., Smith S.R.C., Templeton P., Adams S.A., Jansen J.O.",25936333600;56626434100;57210711821;57198012014;57199389520;57213350225;35408786800;7402865634;,Lower limb injuries caused by improvised explosive devices: Proposed 'Bastion classification' and prospective validation,2014,Injury,45,9,,1422,1428,,16,10.1016/j.injury.2012.05.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905491641&doi=10.1016%2fj.injury.2012.05.001&partnerID=40&md5=a6bba79b7d41c4ba055432e5fa19b27c,"Royal Air Force, United Kingdom; Royal Naval Reserve, United Kingdom; Royal Army Medical Corps, United Kingdom; US Navy Medical Corps, United Kingdom; Royal Navy, United Kingdom; 16 Air Assault Medical Regiment, Royal Army Medical Corps, United Kingdom","Jacobs, N., Royal Air Force, United Kingdom; Rourke, K., Royal Naval Reserve, United Kingdom; Rutherford, J., Royal Army Medical Corps, United Kingdom; Hicks, A., US Navy Medical Corps, United Kingdom; Smith, S.R.C., Royal Navy, United Kingdom; Templeton, P., Royal Army Medical Corps, United Kingdom; Adams, S.A., 16 Air Assault Medical Regiment, Royal Army Medical Corps, United Kingdom; Jansen, J.O., 16 Air Assault Medical Regiment, Royal Army Medical Corps, United Kingdom",Afghanistan; Blast; Classification; IED; Improvised explosive device; Lower limb; Military; Trauma; Traumatic amputation; Vascular control,"explosive; abdominal injury; accident; Afghanistan; article; genital injury; human; leg amputation; leg injury; major clinical study; military medicine; pelvis fracture; perineum injury; priority journal; surgeon; tourniquet; traumatic amputation; Amputation, Traumatic; Blast Injuries; classification; education; emergency medicine; injuries; injury scale; Leg Injuries; military medicine; multiple trauma; pathophysiology; pelvis; perineum; procedures; prospective study; soldier; statistics and numerical data; validation study; war; Afghan Campaign 2001-; Amputation, Traumatic; Blast Injuries; Emergency Medicine; Humans; Injury Severity Score; Leg Injuries; Military Medicine; Military Personnel; Multiple Trauma; Pelvis; Perineum; Prospective Studies; Tourniquets","Jacobs, N.; Department of Trauma and Orthopaedics, Queen Alexandra Hospital, Cosham, Portsmouth, PO6 3LY, United Kingdom; email: nealjacobs@doctors.org.uk",Article,Final,,Scopus,2-s2.0-84905491641,,IFSMS 2016,Explosive Scene,Explosives
